prompt_id,session_id,user_id,prompt_type,prompt_quality_score,prompt_attempt_number
45149,15025,7538,summary,7,1
45150,15025,7538,summary,7,2
45151,15025,7538,assignment,7,3
45152,15025,7538,summary,8,4
45153,15026,7539,assignment,8,1
45154,15026,7539,summary,9,2
45155,15027,7540,assignment,5,1
45156,15027,7540,assignment,3,2
45157,15028,7541,assignment,5,1
45158,15029,7541,assignment,5,1
45159,15029,7541,assignment,6,2
45160,15030,7541,assignment,6,1
45161,15031,7542,assignment,7,1
45162,15032,7542,assignment,7,1
45163,15032,7542,assignment,7,2
45164,15032,7542,assignment,7,3
45165,15032,7542,assignment,6,4
45166,15033,7543,assignment,5,1
45167,15033,7543,assignment,6,2
45168,15033,7543,assignment,6,3
45169,15033,7543,assignment,7,4
45170,15034,7544,report,8,1
45171,15034,7544,summary,8,2
45172,15035,7544,summary,7,1
45173,15035,7544,summary,8,2
45174,15035,7544,report,9,3
45175,15036,7544,report,9,1
45176,15036,7544,summary,8,2
45177,15036,7544,report,9,3
45178,15036,7544,report,9,4
45179,15037,7545,summary,4,1
45180,15037,7545,assignment,3,2
45181,15038,7545,summary,5,1
45182,15038,7545,assignment,5,2
45183,15038,7545,assignment,3,3
45184,15038,7545,assignment,3,4
45185,15039,7546,assignment,5,1
45186,15039,7546,summary,7,2
45187,15039,7546,summary,7,3
45188,15040,7547,report,5,1
45189,15041,7547,report,7,1
45190,15041,7547,summary,5,2
45191,15041,7547,summary,5,3
45192,15042,7547,report,6,1
45193,15042,7547,summary,5,2
45194,15042,7547,summary,5,3
45195,15043,7548,assignment,4,1
45196,15043,7548,summary,4,2
45197,15043,7548,summary,4,3
45198,15043,7548,summary,4,4
45199,15043,7548,assignment,3,5
45200,15044,7548,assignment,5,1
45201,15044,7548,assignment,4,2
45202,15044,7548,summary,3,3
45203,15045,7549,report,7,1
45204,15045,7549,report,8,2
45205,15045,7549,report,7,3
45206,15046,7549,report,7,1
45207,15046,7549,summary,9,2
45208,15046,7549,summary,9,3
45209,15047,7549,summary,8,1
45210,15047,7549,report,8,2
45211,15047,7549,summary,7,3
45212,15047,7549,report,8,4
45213,15048,7550,report,6,1
45214,15049,7550,report,6,1
45215,15050,7551,summary,4,1
45216,15050,7551,report,3,2
45217,15050,7551,report,3,3
45218,15050,7551,report,5,4
45219,15051,7552,assignment,4,1
45220,15052,7552,summary,4,1
45221,15052,7552,assignment,4,2
45222,15053,7552,assignment,4,1
45223,15053,7552,summary,5,2
45224,15053,7552,assignment,3,3
45225,15053,7552,assignment,4,4
45226,15054,7553,summary,3,1
45227,15054,7553,summary,3,2
45228,15055,7553,report,5,1
45229,15055,7553,summary,4,2
45230,15055,7553,report,5,3
45231,15055,7553,report,3,4
45232,15055,7553,report,4,5
45233,15056,7554,assignment,6,1
45234,15056,7554,assignment,6,2
45235,15056,7554,assignment,6,3
45236,15057,7554,assignment,5,1
45237,15057,7554,summary,6,2
45238,15057,7554,assignment,6,3
45239,15057,7554,summary,7,4
45240,15057,7554,assignment,6,5
45241,15058,7554,assignment,6,1
45242,15058,7554,assignment,7,2
45243,15059,7555,report,8,1
45244,15059,7555,summary,7,2
45245,15060,7555,report,9,1
45246,15060,7555,summary,8,2
45247,15060,7555,report,9,3
45248,15060,7555,report,7,4
45249,15061,7555,report,9,1
45250,15061,7555,report,9,2
45251,15062,7556,assignment,5,1
45252,15062,7556,assignment,4,2
45253,15062,7556,summary,3,3
45254,15062,7556,assignment,3,4
45255,15063,7556,summary,3,1
45256,15063,7556,assignment,4,2
45257,15063,7556,assignment,3,3
45258,15063,7556,assignment,3,4
45259,15063,7556,assignment,4,5
45260,15064,7556,summary,5,1
45261,15064,7556,summary,5,2
45262,15064,7556,summary,4,3
45263,15064,7556,assignment,4,4
45264,15064,7556,summary,5,5
45265,15065,7557,assignment,5,1
45266,15065,7557,assignment,4,2
45267,15065,7557,summary,5,3
45268,15065,7557,summary,5,4
45269,15065,7557,assignment,3,5
45270,15066,7557,assignment,4,1
45271,15066,7557,assignment,5,2
45272,15066,7557,assignment,3,3
45273,15066,7557,summary,4,4
45274,15066,7557,assignment,5,5
45275,15067,7558,assignment,3,1
45276,15067,7558,assignment,3,2
45277,15067,7558,summary,4,3
45278,15067,7558,assignment,4,4
45279,15067,7558,summary,4,5
45280,15068,7558,summary,5,1
45281,15069,7558,assignment,4,1
45282,15070,7559,assignment,7,1
45283,15071,7559,assignment,6,1
45284,15071,7559,assignment,5,2
45285,15071,7559,summary,5,3
45286,15071,7559,assignment,6,4
45287,15072,7559,summary,6,1
45288,15072,7559,assignment,7,2
45289,15072,7559,assignment,6,3
45290,15072,7559,assignment,7,4
45291,15072,7559,summary,5,5
45292,15073,7560,report,8,1
45293,15074,7560,report,8,1
45294,15074,7560,report,8,2
45295,15075,7560,report,8,1
45296,15076,7561,report,6,1
45297,15076,7561,summary,7,2
45298,15076,7561,report,5,3
45299,15077,7561,report,7,1
45300,15077,7561,report,6,2
45301,15077,7561,report,6,3
45302,15077,7561,summary,5,4
45303,15077,7561,summary,5,5
45304,15078,7562,summary,6,1
45305,15079,7563,summary,5,1
45306,15079,7563,assignment,6,2
45307,15079,7563,summary,5,3
45308,15080,7563,assignment,5,1
45309,15080,7563,summary,7,2
45310,15080,7563,assignment,6,3
45311,15080,7563,assignment,7,4
45312,15080,7563,assignment,6,5
45313,15081,7563,assignment,6,1
45314,15081,7563,assignment,6,2
45315,15081,7563,assignment,5,3
45316,15082,7564,report,4,1
45317,15083,7565,summary,6,1
45318,15083,7565,assignment,5,2
45319,15083,7565,assignment,5,3
45320,15083,7565,summary,7,4
45321,15083,7565,assignment,5,5
45322,15084,7565,assignment,5,1
45323,15084,7565,summary,6,2
45324,15085,7565,assignment,6,1
45325,15085,7565,assignment,5,2
45326,15086,7566,report,6,1
45327,15086,7566,summary,5,2
45328,15086,7566,report,7,3
45329,15086,7566,report,7,4
45330,15087,7566,report,5,1
45331,15088,7566,report,7,1
45332,15088,7566,report,7,2
45333,15088,7566,report,6,3
45334,15088,7566,report,6,4
45335,15089,7567,report,5,1
45336,15089,7567,summary,6,2
45337,15090,7568,assignment,7,1
45338,15090,7568,assignment,8,2
45339,15090,7568,assignment,9,3
45340,15091,7568,assignment,7,1
45341,15092,7568,assignment,7,1
45342,15092,7568,assignment,8,2
45343,15092,7568,assignment,8,3
45344,15092,7568,assignment,9,4
45345,15092,7568,summary,9,5
45346,15093,7569,report,5,1
45347,15093,7569,report,7,2
45348,15093,7569,report,7,3
45349,15093,7569,summary,6,4
45350,15094,7570,assignment,6,1
45351,15094,7570,summary,5,2
45352,15094,7570,assignment,6,3
45353,15094,7570,assignment,5,4
45354,15094,7570,assignment,6,5
45355,15095,7571,assignment,7,1
45356,15096,7572,assignment,8,1
45357,15096,7572,summary,7,2
45358,15096,7572,assignment,9,3
45359,15097,7572,assignment,9,1
45360,15098,7573,assignment,7,1
45361,15098,7573,summary,6,2
45362,15098,7573,assignment,6,3
45363,15098,7573,assignment,5,4
45364,15099,7573,assignment,7,1
45365,15099,7573,assignment,7,2
45366,15099,7573,summary,5,3
45367,15100,7573,assignment,6,1
45368,15100,7573,assignment,7,2
45369,15100,7573,assignment,5,3
45370,15100,7573,assignment,7,4
45371,15100,7573,assignment,6,5
45372,15101,7574,report,5,1
45373,15101,7574,summary,5,2
45374,15102,7574,summary,3,1
45375,15102,7574,summary,4,2
45376,15102,7574,summary,5,3
45377,15102,7574,report,5,4
45378,15102,7574,report,5,5
45379,15103,7574,summary,3,1
45380,15103,7574,report,3,2
45381,15104,7575,assignment,4,1
45382,15104,7575,summary,3,2
45383,15104,7575,summary,3,3
45384,15105,7575,assignment,3,1
45385,15106,7575,assignment,5,1
45386,15106,7575,assignment,5,2
45387,15106,7575,assignment,4,3
45388,15106,7575,summary,4,4
45389,15107,7576,assignment,5,1
45390,15108,7576,assignment,7,1
45391,15108,7576,summary,7,2
45392,15108,7576,assignment,7,3
45393,15108,7576,assignment,5,4
45394,15108,7576,assignment,7,5
45395,15109,7576,summary,6,1
45396,15110,7577,summary,5,1
45397,15110,7577,assignment,5,2
45398,15110,7577,assignment,4,3
45399,15110,7577,summary,4,4
45400,15110,7577,assignment,4,5
45401,15111,7577,assignment,5,1
45402,15111,7577,assignment,3,2
45403,15111,7577,assignment,5,3
45404,15111,7577,assignment,4,4
45405,15111,7577,summary,5,5
45406,15112,7578,report,4,1
45407,15113,7578,summary,5,1
45408,15113,7578,summary,5,2
45409,15113,7578,report,5,3
45410,15114,7579,summary,4,1
45411,15114,7579,report,3,2
45412,15115,7579,report,4,1
45413,15116,7579,report,5,1
45414,15116,7579,report,3,2
45415,15117,7580,report,6,1
45416,15117,7580,report,6,2
45417,15118,7580,report,6,1
45418,15118,7580,report,7,2
45419,15118,7580,summary,5,3
45420,15119,7580,summary,6,1
45421,15119,7580,report,7,2
45422,15119,7580,summary,6,3
45423,15120,7581,report,5,1
45424,15120,7581,report,5,2
45425,15121,7582,assignment,5,1
45426,15121,7582,summary,3,2
45427,15121,7582,summary,4,3
45428,15122,7582,assignment,5,1
45429,15122,7582,assignment,5,2
45430,15122,7582,assignment,4,3
45431,15122,7582,summary,4,4
45432,15123,7583,summary,4,1
45433,15123,7583,assignment,5,2
45434,15123,7583,assignment,3,3
45435,15123,7583,assignment,3,4
45436,15124,7583,summary,4,1
45437,15124,7583,summary,4,2
45438,15124,7583,summary,5,3
45439,15125,7583,assignment,4,1
45440,15126,7584,assignment,7,1
45441,15127,7584,summary,6,1
45442,15127,7584,summary,7,2
45443,15127,7584,assignment,5,3
45444,15127,7584,summary,6,4
45445,15128,7585,summary,5,1
45446,15128,7585,summary,4,2
45447,15128,7585,summary,4,3
45448,15128,7585,assignment,4,4
45449,15129,7585,summary,5,1
45450,15130,7586,report,4,1
45451,15131,7586,report,3,1
45452,15131,7586,report,5,2
45453,15131,7586,report,5,3
45454,15131,7586,report,4,4
45455,15131,7586,report,3,5
45456,15132,7586,report,5,1
45457,15132,7586,report,5,2
45458,15132,7586,report,4,3
45459,15133,7587,summary,5,1
45460,15133,7587,assignment,6,2
45461,15134,7587,summary,7,1
45462,15134,7587,assignment,7,2
45463,15134,7587,assignment,5,3
45464,15135,7587,assignment,6,1
45465,15135,7587,summary,7,2
45466,15136,7588,report,7,1
45467,15136,7588,report,7,2
45468,15136,7588,summary,7,3
45469,15136,7588,report,5,4
45470,15137,7589,assignment,3,1
45471,15137,7589,assignment,3,2
45472,15137,7589,assignment,3,3
45473,15137,7589,assignment,5,4
45474,15138,7589,summary,4,1
45475,15138,7589,assignment,5,2
45476,15138,7589,assignment,5,3
45477,15138,7589,assignment,4,4
45478,15138,7589,assignment,4,5
45479,15139,7590,summary,5,1
45480,15139,7590,summary,5,2
45481,15139,7590,summary,6,3
45482,15140,7590,assignment,6,1
45483,15140,7590,summary,7,2
45484,15140,7590,assignment,6,3
45485,15141,7590,assignment,7,1
45486,15141,7590,assignment,7,2
45487,15141,7590,assignment,7,3
45488,15142,7591,summary,5,1
45489,15142,7591,summary,4,2
45490,15142,7591,summary,3,3
45491,15142,7591,assignment,5,4
45492,15142,7591,assignment,4,5
45493,15143,7591,summary,4,1
45494,15143,7591,assignment,4,2
45495,15143,7591,assignment,3,3
45496,15143,7591,assignment,5,4
45497,15143,7591,assignment,5,5
45498,15144,7591,summary,5,1
45499,15145,7592,report,7,1
45500,15145,7592,report,6,2
45501,15145,7592,report,5,3
45502,15145,7592,report,6,4
45503,15146,7592,report,6,1
45504,15146,7592,report,7,2
45505,15146,7592,summary,6,3
45506,15147,7593,summary,5,1
45507,15147,7593,report,5,2
45508,15147,7593,summary,4,3
45509,15148,7593,summary,5,1
45510,15148,7593,report,3,2
45511,15149,7593,report,5,1
45512,15149,7593,summary,4,2
45513,15149,7593,report,5,3
45514,15150,7594,report,5,1
45515,15150,7594,summary,5,2
45516,15150,7594,report,4,3
45517,15150,7594,summary,5,4
45518,15151,7595,summary,7,1
45519,15151,7595,summary,5,2
45520,15152,7596,report,6,1
45521,15152,7596,summary,5,2
45522,15152,7596,report,5,3
45523,15153,7596,summary,5,1
45524,15154,7596,report,5,1
45525,15154,7596,report,6,2
45526,15155,7597,assignment,3,1
45527,15155,7597,assignment,5,2
45528,15155,7597,assignment,3,3
45529,15155,7597,assignment,4,4
45530,15156,7598,assignment,4,1
45531,15156,7598,assignment,5,2
45532,15156,7598,assignment,4,3
45533,15156,7598,assignment,3,4
45534,15156,7598,assignment,5,5
45535,15157,7599,summary,8,1
45536,15157,7599,report,9,2
45537,15157,7599,report,8,3
45538,15157,7599,report,9,4
45539,15158,7599,report,8,1
45540,15158,7599,report,9,2
45541,15158,7599,report,8,3
45542,15158,7599,report,8,4
45543,15159,7599,report,7,1
45544,15159,7599,report,9,2
45545,15159,7599,report,7,3
45546,15159,7599,report,9,4
45547,15160,7600,assignment,6,1
45548,15160,7600,summary,5,2
45549,15160,7600,assignment,6,3
45550,15160,7600,summary,5,4
45551,15161,7600,summary,6,1
45552,15161,7600,summary,5,2
45553,15161,7600,assignment,7,3
45554,15161,7600,assignment,7,4
45555,15161,7600,assignment,7,5
45556,15162,7601,summary,4,1
45557,15162,7601,report,5,2
45558,15162,7601,report,4,3
45559,15162,7601,report,3,4
45560,15162,7601,report,3,5
45561,15163,7602,summary,6,1
45562,15163,7602,assignment,6,2
45563,15163,7602,assignment,5,3
45564,15163,7602,assignment,6,4
45565,15164,7602,assignment,5,1
45566,15164,7602,assignment,6,2
45567,15164,7602,assignment,5,3
45568,15165,7603,summary,3,1
45569,15165,7603,summary,3,2
45570,15166,7603,assignment,3,1
45571,15166,7603,summary,4,2
45572,15166,7603,assignment,3,3
45573,15166,7603,assignment,4,4
45574,15166,7603,assignment,5,5
45575,15167,7604,report,7,1
45576,15167,7604,report,6,2
45577,15167,7604,report,6,3
45578,15167,7604,report,5,4
45579,15168,7605,assignment,5,1
45580,15168,7605,assignment,5,2
45581,15168,7605,assignment,3,3
45582,15168,7605,assignment,3,4
45583,15169,7605,assignment,3,1
45584,15169,7605,summary,4,2
45585,15170,7605,summary,4,1
45586,15170,7605,assignment,3,2
45587,15171,7606,report,5,1
45588,15172,7606,report,5,1
45589,15172,7606,summary,3,2
45590,15172,7606,report,4,3
45591,15172,7606,report,3,4
45592,15173,7607,summary,5,1
45593,15173,7607,assignment,5,2
45594,15173,7607,assignment,3,3
45595,15173,7607,summary,3,4
45596,15174,7607,summary,3,1
45597,15175,7608,report,4,1
45598,15175,7608,summary,5,2
45599,15175,7608,report,5,3
45600,15175,7608,report,5,4
45601,15176,7608,report,3,1
45602,15176,7608,report,4,2
45603,15176,7608,report,4,3
45604,15176,7608,report,3,4
45605,15177,7609,summary,4,1
45606,15177,7609,assignment,5,2
45607,15177,7609,assignment,3,3
45608,15178,7609,assignment,5,1
45609,15178,7609,assignment,5,2
45610,15178,7609,assignment,4,3
45611,15179,7609,assignment,3,1
45612,15180,7610,assignment,5,1
45613,15180,7610,assignment,5,2
45614,15181,7610,summary,5,1
45615,15181,7610,summary,5,2
45616,15182,7611,assignment,5,1
45617,15182,7611,assignment,4,2
45618,15182,7611,assignment,4,3
45619,15183,7611,assignment,4,1
45620,15184,7612,assignment,4,1
45621,15184,7612,summary,3,2
45622,15184,7612,assignment,4,3
45623,15185,7613,summary,6,1
45624,15186,7613,report,5,1
45625,15187,7614,assignment,5,1
45626,15187,7614,summary,5,2
45627,15187,7614,assignment,5,3
45628,15187,7614,summary,4,4
45629,15188,7614,assignment,3,1
45630,15188,7614,summary,5,2
45631,15188,7614,assignment,4,3
45632,15189,7615,assignment,5,1
45633,15189,7615,assignment,5,2
45634,15190,7616,assignment,4,1
45635,15190,7616,assignment,4,2
45636,15190,7616,summary,4,3
45637,15191,7616,assignment,4,1
45638,15191,7616,assignment,5,2
45639,15191,7616,assignment,4,3
45640,15191,7616,summary,5,4
45641,15191,7616,summary,3,5
45642,15192,7617,assignment,3,1
45643,15192,7617,assignment,3,2
45644,15193,7617,summary,3,1
45645,15194,7618,report,6,1
45646,15194,7618,report,7,2
45647,15194,7618,report,7,3
45648,15194,7618,report,7,4
45649,15195,7618,report,7,1
45650,15195,7618,report,6,2
45651,15195,7618,report,6,3
45652,15195,7618,report,7,4
45653,15196,7618,report,6,1
45654,15197,7619,report,7,1
45655,15197,7619,report,9,2
45656,15197,7619,report,7,3
45657,15198,7619,report,9,1
45658,15199,7619,report,7,1
45659,15200,7620,assignment,3,1
45660,15200,7620,assignment,3,2
45661,15200,7620,summary,5,3
45662,15201,7620,assignment,5,1
45663,15201,7620,summary,5,2
45664,15201,7620,assignment,4,3
45665,15201,7620,assignment,3,4
45666,15202,7621,report,4,1
45667,15203,7622,summary,6,1
45668,15204,7623,assignment,8,1
45669,15204,7623,assignment,9,2
45670,15204,7623,assignment,8,3
45671,15204,7623,assignment,9,4
45672,15205,7623,assignment,9,1
45673,15206,7623,assignment,7,1
45674,15206,7623,assignment,8,2
45675,15206,7623,summary,9,3
45676,15206,7623,assignment,8,4
45677,15206,7623,assignment,7,5
45678,15207,7624,summary,7,1
45679,15208,7624,report,8,1
45680,15208,7624,report,7,2
45681,15208,7624,report,7,3
45682,15208,7624,report,7,4
45683,15209,7624,report,8,1
45684,15210,7625,assignment,5,1
45685,15210,7625,assignment,4,2
45686,15210,7625,summary,5,3
45687,15210,7625,summary,3,4
45688,15211,7625,summary,4,1
45689,15211,7625,summary,5,2
45690,15211,7625,summary,5,3
45691,15211,7625,assignment,5,4
45692,15212,7625,assignment,5,1
45693,15213,7626,report,4,1
45694,15214,7626,report,4,1
45695,15214,7626,report,5,2
45696,15214,7626,report,5,3
45697,15214,7626,summary,3,4
45698,15215,7627,report,6,1
45699,15215,7627,report,6,2
45700,15216,7627,report,5,1
45701,15216,7627,report,5,2
45702,15217,7627,report,7,1
45703,15218,7628,summary,5,1
45704,15218,7628,summary,7,2
45705,15218,7628,assignment,5,3
45706,15218,7628,summary,5,4
45707,15219,7628,assignment,5,1
45708,15220,7629,report,7,1
45709,15221,7629,report,5,1
45710,15221,7629,summary,7,2
45711,15221,7629,report,6,3
45712,15222,7630,report,9,1
45713,15222,7630,report,9,2
45714,15223,7631,assignment,6,1
45715,15223,7631,assignment,7,2
45716,15223,7631,summary,5,3
45717,15224,7631,assignment,7,1
45718,15224,7631,summary,7,2
45719,15224,7631,summary,5,3
45720,15225,7632,report,4,1
45721,15225,7632,report,3,2
45722,15225,7632,report,5,3
45723,15226,7633,assignment,3,1
45724,15226,7633,assignment,4,2
45725,15226,7633,assignment,5,3
45726,15226,7633,summary,4,4
45727,15226,7633,assignment,4,5
45728,15227,7633,assignment,5,1
45729,15228,7634,report,7,1
45730,15228,7634,summary,7,2
45731,15228,7634,report,6,3
45732,15228,7634,report,5,4
45733,15229,7634,report,6,1
45734,15229,7634,report,6,2
45735,15229,7634,summary,5,3
45736,15230,7635,report,4,1
45737,15230,7635,report,4,2
45738,15230,7635,summary,4,3
45739,15230,7635,report,4,4
45740,15231,7635,summary,5,1
45741,15232,7635,summary,3,1
45742,15232,7635,summary,3,2
45743,15232,7635,summary,3,3
45744,15232,7635,report,3,4
45745,15233,7636,assignment,5,1
45746,15233,7636,assignment,3,2
45747,15234,7636,assignment,4,1
45748,15234,7636,assignment,3,2
45749,15234,7636,summary,3,3
45750,15234,7636,assignment,5,4
45751,15234,7636,assignment,5,5
45752,15235,7636,assignment,4,1
45753,15235,7636,summary,3,2
45754,15235,7636,assignment,3,3
45755,15235,7636,assignment,3,4
45756,15236,7637,assignment,3,1
45757,15236,7637,assignment,4,2
45758,15237,7637,summary,5,1
45759,15237,7637,summary,5,2
45760,15237,7637,assignment,3,3
45761,15238,7637,assignment,4,1
45762,15238,7637,summary,3,2
45763,15238,7637,assignment,4,3
45764,15238,7637,assignment,5,4
45765,15238,7637,assignment,4,5
45766,15239,7638,report,5,1
45767,15240,7639,summary,5,1
45768,15240,7639,assignment,3,2
45769,15240,7639,summary,5,3
45770,15241,7639,assignment,5,1
45771,15242,7640,assignment,9,1
45772,15242,7640,assignment,9,2
45773,15243,7640,summary,9,1
45774,15243,7640,assignment,7,2
45775,15244,7641,assignment,3,1
45776,15244,7641,assignment,4,2
45777,15244,7641,assignment,4,3
45778,15244,7641,assignment,5,4
45779,15244,7641,summary,5,5
45780,15245,7642,assignment,6,1
45781,15246,7642,summary,5,1
45782,15246,7642,assignment,7,2
45783,15246,7642,assignment,5,3
45784,15246,7642,assignment,7,4
45785,15247,7642,summary,5,1
45786,15247,7642,summary,6,2
45787,15248,7643,assignment,3,1
45788,15248,7643,summary,3,2
45789,15249,7644,assignment,4,1
45790,15249,7644,assignment,5,2
45791,15249,7644,assignment,3,3
45792,15249,7644,assignment,4,4
45793,15249,7644,assignment,3,5
45794,15250,7644,assignment,3,1
45795,15250,7644,assignment,3,2
45796,15250,7644,assignment,3,3
45797,15250,7644,assignment,5,4
45798,15251,7644,summary,4,1
45799,15251,7644,assignment,4,2
45800,15251,7644,assignment,4,3
45801,15251,7644,summary,4,4
45802,15252,7645,summary,7,1
45803,15252,7645,summary,8,2
45804,15253,7645,assignment,7,1
45805,15254,7646,report,8,1
45806,15254,7646,report,8,2
45807,15254,7646,report,9,3
45808,15254,7646,report,7,4
45809,15254,7646,report,9,5
45810,15255,7646,report,9,1
45811,15255,7646,summary,8,2
45812,15256,7647,assignment,3,1
45813,15257,7647,summary,5,1
45814,15258,7647,summary,4,1
45815,15258,7647,summary,5,2
45816,15258,7647,assignment,5,3
45817,15258,7647,assignment,5,4
45818,15258,7647,assignment,5,5
45819,15259,7648,assignment,5,1
45820,15259,7648,summary,5,2
45821,15260,7648,assignment,7,1
45822,15260,7648,summary,5,2
45823,15260,7648,summary,7,3
45824,15261,7649,assignment,4,1
45825,15261,7649,assignment,4,2
45826,15261,7649,assignment,3,3
45827,15262,7649,assignment,4,1
45828,15262,7649,assignment,3,2
45829,15262,7649,summary,4,3
45830,15262,7649,assignment,5,4
45831,15263,7649,assignment,5,1
45832,15263,7649,assignment,3,2
45833,15264,7650,assignment,7,1
45834,15264,7650,summary,9,2
45835,15265,7651,summary,4,1
45836,15265,7651,assignment,5,2
45837,15265,7651,summary,5,3
45838,15265,7651,assignment,4,4
45839,15266,7651,assignment,4,1
45840,15266,7651,assignment,3,2
45841,15266,7651,assignment,5,3
45842,15266,7651,assignment,3,4
45843,15266,7651,summary,5,5
45844,15267,7652,assignment,3,1
45845,15267,7652,summary,4,2
45846,15267,7652,assignment,4,3
45847,15267,7652,summary,5,4
45848,15267,7652,summary,5,5
45849,15268,7653,assignment,6,1
45850,15269,7653,assignment,5,1
45851,15269,7653,summary,5,2
45852,15270,7654,report,9,1
45853,15271,7654,report,7,1
45854,15271,7654,summary,8,2
45855,15271,7654,summary,8,3
45856,15271,7654,summary,8,4
45857,15272,7654,summary,8,1
45858,15273,7655,report,5,1
45859,15274,7655,report,3,1
45860,15274,7655,report,5,2
45861,15275,7656,report,7,1
45862,15276,7656,report,5,1
45863,15276,7656,summary,6,2
45864,15276,7656,report,7,3
45865,15276,7656,report,5,4
45866,15277,7657,report,4,1
45867,15277,7657,report,3,2
45868,15277,7657,report,3,3
45869,15277,7657,summary,4,4
45870,15277,7657,report,3,5
45871,15278,7657,summary,5,1
45872,15278,7657,report,4,2
45873,15278,7657,report,4,3
45874,15278,7657,report,3,4
45875,15278,7657,report,3,5
45876,15279,7658,report,7,1
45877,15279,7658,summary,7,2
45878,15279,7658,summary,9,3
45879,15280,7658,summary,8,1
45880,15280,7658,summary,7,2
45881,15280,7658,summary,9,3
45882,15281,7659,assignment,4,1
45883,15281,7659,assignment,4,2
45884,15282,7659,assignment,4,1
45885,15282,7659,assignment,5,2
45886,15282,7659,assignment,3,3
45887,15282,7659,summary,4,4
45888,15282,7659,assignment,4,5
45889,15283,7660,report,8,1
45890,15284,7661,summary,4,1
45891,15284,7661,assignment,5,2
45892,15285,7662,report,3,1
45893,15285,7662,report,5,2
45894,15285,7662,report,3,3
45895,15285,7662,report,5,4
45896,15285,7662,summary,4,5
45897,15286,7662,summary,5,1
45898,15286,7662,report,5,2
45899,15286,7662,report,5,3
45900,15286,7662,report,5,4
45901,15287,7663,summary,7,1
45902,15287,7663,report,7,2
45903,15287,7663,report,9,3
45904,15287,7663,summary,8,4
45905,15287,7663,summary,7,5
45906,15288,7664,summary,9,1
45907,15289,7665,assignment,6,1
45908,15289,7665,assignment,5,2
45909,15290,7666,assignment,5,1
45910,15290,7666,assignment,4,2
45911,15291,7666,assignment,4,1
45912,15292,7666,summary,3,1
45913,15292,7666,assignment,4,2
45914,15292,7666,assignment,5,3
45915,15292,7666,summary,4,4
45916,15293,7667,summary,6,1
45917,15293,7667,report,5,2
45918,15294,7667,report,5,1
45919,15294,7667,summary,7,2
45920,15295,7668,report,5,1
45921,15295,7668,report,5,2
45922,15295,7668,summary,5,3
45923,15296,7668,report,5,1
45924,15296,7668,summary,5,2
45925,15296,7668,report,5,3
45926,15296,7668,report,7,4
45927,15297,7668,report,5,1
45928,15297,7668,report,7,2
45929,15298,7669,report,5,1
45930,15298,7669,report,5,2
45931,15299,7669,report,5,1
45932,15299,7669,summary,6,2
45933,15299,7669,report,7,3
45934,15299,7669,report,5,4
45935,15299,7669,report,7,5
45936,15300,7669,summary,7,1
45937,15301,7670,summary,7,1
45938,15301,7670,assignment,6,2
45939,15302,7670,summary,6,1
45940,15303,7670,assignment,5,1
45941,15303,7670,assignment,7,2
45942,15304,7671,report,5,1
45943,15305,7671,summary,5,1
45944,15305,7671,report,3,2
45945,15305,7671,summary,3,3
45946,15305,7671,summary,3,4
45947,15305,7671,report,4,5
45948,15306,7671,report,3,1
45949,15306,7671,report,3,2
45950,15307,7672,summary,6,1
45951,15307,7672,assignment,5,2
45952,15307,7672,assignment,7,3
45953,15307,7672,assignment,7,4
45954,15307,7672,assignment,7,5
45955,15308,7672,summary,5,1
45956,15308,7672,assignment,7,2
45957,15308,7672,assignment,6,3
45958,15308,7672,assignment,6,4
45959,15309,7673,report,5,1
45960,15310,7673,report,6,1
45961,15311,7673,report,5,1
45962,15311,7673,report,7,2
45963,15312,7674,assignment,5,1
45964,15312,7674,assignment,4,2
45965,15312,7674,assignment,5,3
45966,15312,7674,summary,3,4
45967,15313,7674,assignment,3,1
45968,15313,7674,assignment,3,2
45969,15313,7674,assignment,5,3
45970,15313,7674,summary,4,4
45971,15313,7674,assignment,5,5
45972,15314,7674,assignment,5,1
45973,15314,7674,summary,4,2
45974,15314,7674,assignment,4,3
45975,15314,7674,summary,3,4
45976,15315,7675,assignment,6,1
45977,15315,7675,summary,7,2
45978,15315,7675,assignment,5,3
45979,15315,7675,summary,7,4
45980,15316,7676,summary,7,1
45981,15316,7676,assignment,6,2
45982,15316,7676,summary,5,3
45983,15316,7676,summary,6,4
45984,15317,7676,assignment,7,1
45985,15317,7676,summary,7,2
45986,15318,7677,report,5,1
45987,15319,7677,report,6,1
45988,15319,7677,report,6,2
45989,15319,7677,summary,5,3
45990,15319,7677,summary,5,4
45991,15319,7677,summary,5,5
45992,15320,7677,report,7,1
45993,15320,7677,summary,7,2
45994,15320,7677,report,6,3
45995,15320,7677,report,6,4
45996,15321,7678,report,5,1
45997,15321,7678,summary,5,2
45998,15321,7678,report,4,3
45999,15321,7678,report,5,4
46000,15321,7678,report,3,5
46001,15322,7678,report,4,1
46002,15322,7678,report,4,2
46003,15322,7678,report,4,3
46004,15322,7678,report,3,4
46005,15322,7678,report,5,5
46006,15323,7678,summary,3,1
46007,15323,7678,report,4,2
46008,15324,7679,assignment,5,1
46009,15324,7679,summary,5,2
46010,15324,7679,assignment,6,3
46011,15325,7680,assignment,5,1
46012,15325,7680,assignment,5,2
46013,15325,7680,assignment,4,3
46014,15325,7680,assignment,4,4
