user_id,user_type,experience_level,signup_date,retained
7602,student,intermediate,2024-03-14,1
7603,student,beginner,2024-02-16,1
7604,professional,intermediate,2024-01-05,1
7605,student,beginner,2024-01-05,1
7606,professional,beginner,2024-03-13,0
7607,student,beginner,2024-03-02,0
7608,professional,beginner,2024-03-31,1
7609,student,beginner,2024-02-17,1
7610,student,beginner,2024-01-15,1
7611,student,beginner,2024-03-15,0
7612,student,beginner,2024-03-02,0
7613,professional,intermediate,2024-03-29,1
7614,student,beginner,2024-01-11,0
7615,student,intermediate,2024-01-19,0
7616,student,beginner,2024-03-08,0
7617,student,beginner,2024-02-05,0
7618,professional,intermediate,2024-02-29,1
7619,professional,advanced,2024-03-07,1
7620,student,beginner,2024-01-11,0
7621,professional,beginner,2024-03-07,0
7622,student,intermediate,2024-03-19,0
7623,student,advanced,2024-01-12,1
7624,professional,advanced,2024-02-01,1
7625,student,beginner,2024-03-01,1
7626,professional,beginner,2024-03-21,0
7627,professional,intermediate,2024-03-25,1
7628,student,intermediate,2024-03-26,1
7629,professional,intermediate,2024-01-10,1
7630,professional,advanced,2024-03-28,1
7631,student,intermediate,2024-03-22,1
7632,professional,beginner,2024-03-10,0
7633,student,beginner,2024-03-15,1
7634,professional,intermediate,2024-02-09,1
7635,professional,beginner,2024-03-19,0
7636,student,beginner,2024-01-07,1
7637,student,beginner,2024-02-13,1
7638,professional,beginner,2024-03-09,0
7639,student,beginner,2024-01-02,1
7640,student,advanced,2024-03-01,1
7641,student,beginner,2024-02-28,0
7642,student,intermediate,2024-03-06,1
7643,student,beginner,2024-03-01,0
7644,student,beginner,2024-03-14,0
7645,student,advanced,2024-02-12,1
7646,professional,advanced,2024-02-23,1
7647,student,beginner,2024-02-15,0
7648,student,intermediate,2024-02-07,1
7649,student,beginner,2024-02-07,1
7650,student,advanced,2024-01-22,1
7651,student,beginner,2024-01-05,0
7652,student,beginner,2024-03-29,0
7653,student,intermediate,2024-03-17,1
7654,professional,advanced,2024-02-08,1
7655,professional,beginner,2024-03-13,0
7656,professional,intermediate,2024-02-03,1
7657,professional,beginner,2024-01-08,1
7658,professional,advanced,2024-03-21,1
7659,student,beginner,2024-03-01,1
7660,professional,advanced,2024-03-15,1
7661,student,beginner,2024-01-22,0
7662,professional,beginner,2024-03-14,0
7663,professional,advanced,2024-01-07,1
7664,student,advanced,2024-03-25,1
7665,student,intermediate,2024-02-07,1
7666,student,beginner,2024-03-20,1
7667,professional,intermediate,2024-01-04,1
7668,professional,intermediate,2024-02-06,1
7669,professional,intermediate,2024-03-03,1
7670,student,intermediate,2024-01-11,1
7671,professional,beginner,2024-01-17,1
7672,student,intermediate,2024-03-05,1
7673,professional,intermediate,2024-01-10,1
7674,student,beginner,2024-02-05,0
7675,student,intermediate,2024-02-02,1
7676,student,intermediate,2024-01-17,1
7677,professional,intermediate,2024-03-19,1
7678,professional,beginner,2024-02-05,0
7679,student,intermediate,2024-02-05,1
7680,student,beginner,2024-02-02,0
7681,professional,intermediate,2024-01-02,1
7682,student,intermediate,2024-01-15,1
7683,professional,intermediate,2024-03-18,1
7684,student,beginner,2024-01-23,1
7685,student,intermediate,2024-03-16,1
7686,professional,advanced,2024-01-20,1
7687,professional,beginner,2024-03-25,0
7688,student,advanced,2024-02-27,1
7689,student,intermediate,2024-02-17,1
7690,professional,intermediate,2024-01-23,1
7691,student,beginner,2024-02-03,1
7692,professional,beginner,2024-03-30,1
7693,student,advanced,2024-01-31,1
7694,student,beginner,2024-03-03,1
7695,professional,beginner,2024-01-24,1
7696,professional,intermediate,2024-03-08,1
7697,student,beginner,2024-01-05,0
7698,professional,intermediate,2024-02-13,1
7699,student,intermediate,2024-01-11,1
7700,student,advanced,2024-01-19,1
7701,professional,intermediate,2024-03-17,1
7702,professional,beginner,2024-01-20,1
7703,professional,beginner,2024-03-04,0
7704,student,intermediate,2024-02-22,1
7705,student,beginner,2024-02-19,0
7706,student,advanced,2024-01-31,1
7707,student,intermediate,2024-03-25,1
7708,professional,beginner,2024-02-26,0
7709,student,advanced,2024-03-22,1
7710,professional,beginner,2024-01-22,1
7711,student,beginner,2024-01-27,1
7712,student,intermediate,2024-03-14,1
7713,student,advanced,2024-02-14,1
7714,student,intermediate,2024-01-07,1
7715,student,beginner,2024-03-23,1
7716,professional,beginner,2024-02-03,0
7717,student,beginner,2024-01-15,1
7718,professional,beginner,2024-01-07,0
7719,student,beginner,2024-01-22,1
7720,professional,intermediate,2024-02-29,1
7721,student,advanced,2024-02-21,1
7722,professional,beginner,2024-03-01,0
7723,student,beginner,2024-02-08,0
7724,professional,advanced,2024-03-01,1
7725,professional,intermediate,2024-03-09,1
7726,student,advanced,2024-01-30,1
7727,student,beginner,2024-02-18,1
7728,student,beginner,2024-03-28,0
7729,professional,intermediate,2024-03-31,1
7730,student,intermediate,2024-02-19,1
7731,student,beginner,2024-03-01,1
7732,student,intermediate,2024-02-03,1
7733,student,beginner,2024-01-19,0
7734,professional,beginner,2024-03-08,0
7735,student,intermediate,2024-02-25,1
7736,professional,beginner,2024-01-02,0
7737,professional,intermediate,2024-02-06,1
7738,student,beginner,2024-02-27,0
7739,professional,beginner,2024-02-18,0
7740,student,beginner,2024-03-27,0
7741,professional,beginner,2024-02-10,1
7742,student,beginner,2024-03-08,0
7743,professional,intermediate,2024-03-28,1
7744,student,advanced,2024-01-06,1
7745,student,beginner,2024-01-13,0
7746,student,beginner,2024-03-09,0
7747,student,advanced,2024-03-22,1
7748,professional,beginner,2024-02-15,0
7749,student,beginner,2024-02-25,0
7750,professional,beginner,2024-03-19,0
7751,student,intermediate,2024-03-24,1
7752,professional,beginner,2024-02-04,1
7753,student,intermediate,2024-02-12,1
7754,student,beginner,2024-02-04,0
7755,student,beginner,2024-02-04,1
7756,professional,beginner,2024-01-13,0
7757,student,intermediate,2024-02-02,1
7758,professional,intermediate,2024-03-24,1
7759,professional,beginner,2024-03-15,0
7760,student,beginner,2024-02-20,1
7761,professional,intermediate,2024-02-29,1
7762,student,advanced,2024-03-27,1
7763,student,beginner,2024-01-31,0
7764,professional,intermediate,2024-03-27,1
7765,professional,beginner,2024-03-16,0
7766,professional,beginner,2024-01-25,1
7767,student,beginner,2024-03-07,1
7768,student,intermediate,2024-02-13,1
7769,student,beginner,2024-03-27,0
7770,professional,advanced,2024-03-29,1
7771,student,intermediate,2024-01-24,0
7772,professional,advanced,2024-02-10,1
7773,student,beginner,2024-03-11,0
7774,student,beginner,2024-01-02,0
7775,student,advanced,2024-03-27,1
7776,student,intermediate,2024-01-02,1
7777,student,advanced,2024-01-09,1
7778,professional,beginner,2024-01-02,0
7779,professional,beginner,2024-02-22,0
7780,student,intermediate,2024-01-13,1
7781,student,beginner,2024-03-08,0
7782,student,intermediate,2024-01-14,1
7783,professional,beginner,2024-03-28,0
7784,student,beginner,2024-02-27,0
7785,professional,beginner,2024-02-14,1
7786,student,beginner,2024-01-29,0
7787,student,beginner,2024-02-06,0
7788,professional,intermediate,2024-02-02,1
7789,student,beginner,2024-01-25,1
7790,student,beginner,2024-01-05,0
7791,student,advanced,2024-01-04,1
7792,student,beginner,2024-03-20,0
7793,student,beginner,2024-01-12,0
7794,professional,intermediate,2024-01-08,1
7795,professional,advanced,2024-03-17,1
7796,student,beginner,2024-03-25,0
7797,professional,beginner,2024-01-28,0
7798,student,intermediate,2024-03-17,1
7799,student,beginner,2024-03-22,0
7800,student,intermediate,2024-01-16,1
7801,student,advanced,2024-03-31,1
7802,student,advanced,2024-01-16,1
7803,professional,beginner,2024-01-12,1
7804,student,beginner,2024-03-18,0
7805,student,advanced,2024-01-17,1
7806,student,beginner,2024-02-18,0
7807,professional,beginner,2024-03-25,0
7808,professional,intermediate,2024-03-23,1
7809,student,beginner,2024-03-13,1
7810,student,beginner,2024-01-24,0
7811,student,advanced,2024-01-15,1
7812,student,beginner,2024-03-30,1
7813,student,beginner,2024-01-24,0
7814,student,beginner,2024-02-02,1
7815,student,intermediate,2024-02-07,1
7816,student,beginner,2024-02-29,0
7817,student,beginner,2024-03-25,1
7818,professional,intermediate,2024-01-10,1
7819,professional,advanced,2024-03-22,1
7820,student,beginner,2024-02-28,0
7821,student,advanced,2024-02-05,1
7822,student,beginner,2024-02-24,0
7823,student,intermediate,2024-03-29,1
7824,professional,beginner,2024-03-26,1
7825,student,beginner,2024-02-11,0
7826,professional,intermediate,2024-02-02,1
7827,professional,beginner,2024-01-21,0
7828,student,beginner,2024-01-10,0
7829,student,beginner,2024-02-05,0
7830,student,intermediate,2024-01-08,1
7831,student,beginner,2024-02-18,0
7832,student,beginner,2024-02-19,1
7833,student,beginner,2024-02-12,0
7834,professional,beginner,2024-01-08,0
7835,student,beginner,2024-02-03,0
7836,student,beginner,2024-02-03,0
7837,professional,beginner,2024-01-23,0
7838,professional,beginner,2024-02-26,0
7839,student,intermediate,2024-01-09,1
7840,professional,intermediate,2024-03-03,1
7841,student,advanced,2024-01-26,1
7842,student,beginner,2024-03-19,0
7843,student,advanced,2024-02-20,1
7844,student,beginner,2024-01-23,0
7845,professional,advanced,2024-03-23,1
7846,professional,beginner,2024-03-03,1
7847,professional,beginner,2024-01-14,0
7848,student,beginner,2024-01-19,1
7849,student,beginner,2024-03-10,1
7850,student,advanced,2024-02-25,1
7851,student,intermediate,2024-01-28,1
7852,professional,advanced,2024-03-19,1
7853,professional,intermediate,2024-03-23,1
7854,student,beginner,2024-01-14,0
7855,student,beginner,2024-02-26,0
7856,student,advanced,2024-02-03,1
7857,student,intermediate,2024-01-14,1
7858,student,intermediate,2024-01-05,1
7859,student,beginner,2024-01-10,0
7860,student,intermediate,2024-01-10,1
7861,student,advanced,2024-03-14,1
7862,student,beginner,2024-02-02,0
7863,student,beginner,2024-02-27,1
7864,professional,beginner,2024-01-03,0
7865,student,intermediate,2024-03-04,1
7866,professional,beginner,2024-01-20,1
7867,student,beginner,2024-03-24,0
7868,student,beginner,2024-03-22,0
7869,student,intermediate,2024-01-01,1
7870,student,beginner,2024-01-05,1
7871,professional,beginner,2024-03-26,0
7872,student,advanced,2024-02-19,1
7873,professional,advanced,2024-02-04,1
7874,professional,beginner,2024-01-20,0
7875,student,intermediate,2024-03-30,1
7876,student,intermediate,2024-02-12,1
7877,professional,beginner,2024-02-20,0
7878,student,beginner,2024-03-14,0
7879,professional,beginner,2024-01-01,0
7880,student,beginner,2024-03-06,1
7881,student,beginner,2024-03-31,1
7882,student,advanced,2024-03-03,1
7883,student,beginner,2024-03-02,1
7884,professional,intermediate,2024-02-25,1
7885,student,beginner,2024-02-21,0
7886,professional,intermediate,2024-01-09,1
7887,student,beginner,2024-03-10,0
7888,student,intermediate,2024-01-29,0
7889,student,intermediate,2024-01-01,1
7890,student,intermediate,2024-02-19,1
7891,student,beginner,2024-03-29,1
7892,student,intermediate,2024-03-02,1
7893,professional,advanced,2024-01-16,1
7894,student,intermediate,2024-03-13,1
7895,student,beginner,2024-03-09,0
7896,professional,intermediate,2024-02-15,1
7897,professional,beginner,2024-02-12,1
7898,student,advanced,2024-03-28,1
7899,student,intermediate,2024-02-08,1
7900,professional,beginner,2024-02-21,1
7901,student,beginner,2024-01-08,0
7902,student,beginner,2024-03-21,1
7903,student,advanced,2024-03-23,1
7904,professional,beginner,2024-01-12,1
7905,student,beginner,2024-02-16,0
7906,professional,advanced,2024-03-09,1
7907,student,beginner,2024-02-13,0
7908,professional,beginner,2024-01-11,0
7909,student,intermediate,2024-02-28,1
7910,student,beginner,2024-02-07,0
7911,professional,beginner,2024-03-23,0
7912,student,beginner,2024-01-26,1
7913,student,intermediate,2024-01-23,1
7914,student,advanced,2024-03-11,1
7915,student,beginner,2024-01-06,1
7916,student,beginner,2024-02-19,1
7917,professional,beginner,2024-03-25,0
7918,student,advanced,2024-01-25,1
7919,student,beginner,2024-02-08,0
7920,student,advanced,2024-03-30,1
7921,professional,beginner,2024-02-19,0
7922,professional,advanced,2024-01-14,1
7923,student,intermediate,2024-03-21,1
7924,student,intermediate,2024-03-29,1
7925,professional,beginner,2024-02-15,0
7926,student,intermediate,2024-03-03,1
7927,professional,beginner,2024-01-11,0
7928,professional,beginner,2024-03-21,0
7929,professional,beginner,2024-02-26,0
7930,student,advanced,2024-01-25,1
7931,professional,intermediate,2024-01-18,1
7932,professional,intermediate,2024-01-05,1
7933,student,intermediate,2024-01-25,0
7934,student,beginner,2024-01-04,0
7935,student,advanced,2024-03-16,1
7936,student,intermediate,2024-01-31,1
7937,student,intermediate,2024-03-03,1
7938,student,beginner,2024-02-19,0
7939,student,advanced,2024-01-09,1
7940,student,advanced,2024-03-10,1
7941,student,intermediate,2024-03-23,1
7942,professional,beginner,2024-02-09,0
7943,professional,intermediate,2024-03-04,1
7944,student,intermediate,2024-03-09,1
7945,student,beginner,2024-02-27,1
7946,student,beginner,2024-01-03,0
7947,professional,beginner,2024-01-05,0
7948,professional,intermediate,2024-02-13,0
7949,professional,beginner,2024-01-08,0
7950,student,beginner,2024-02-13,0
7951,professional,intermediate,2024-01-06,1
7952,student,intermediate,2024-02-21,1
7953,professional,beginner,2024-01-16,1
7954,student,beginner,2024-01-28,1
7955,professional,advanced,2024-03-24,1
7956,student,intermediate,2024-03-26,1
7957,professional,beginner,2024-03-07,0
7958,professional,advanced,2024-02-28,1
7959,student,beginner,2024-03-27,0
7960,student,advanced,2024-03-09,1
7961,professional,beginner,2024-01-20,0
7962,student,beginner,2024-03-15,0
7963,student,beginner,2024-01-30,0
7964,student,beginner,2024-01-10,1
7965,student,intermediate,2024-01-05,1
7966,student,intermediate,2024-01-19,1
7967,student,advanced,2024-03-03,1
7968,student,beginner,2024-03-24,0
7969,student,beginner,2024-01-03,1
7970,professional,beginner,2024-03-01,1
7971,professional,beginner,2024-03-20,0
7972,professional,intermediate,2024-01-06,1
7973,student,beginner,2024-02-01,1
7974,professional,intermediate,2024-03-30,1
7975,student,intermediate,2024-03-24,1
7976,student,beginner,2024-01-17,1
7977,professional,intermediate,2024-01-02,1
7978,professional,beginner,2024-01-23,0
7979,professional,beginner,2024-03-21,1
7980,professional,intermediate,2024-01-07,1
7981,student,beginner,2024-02-09,1
7982,student,beginner,2024-01-13,0
7983,professional,intermediate,2024-02-28,1
7984,student,beginner,2024-03-19,0
7985,student,intermediate,2024-01-22,1
7986,professional,beginner,2024-03-16,1
7987,professional,beginner,2024-01-09,0
7988,student,advanced,2024-01-14,1
7989,professional,intermediate,2024-01-15,1
7990,professional,beginner,2024-03-04,1
7991,professional,beginner,2024-03-17,1
7992,student,advanced,2024-03-19,1
7993,student,beginner,2024-01-29,1
7994,student,intermediate,2024-01-09,1
7995,student,intermediate,2024-01-26,1
7996,student,intermediate,2024-02-24,1
7997,student,intermediate,2024-02-13,1
7998,student,intermediate,2024-03-27,1
7999,professional,intermediate,2024-02-21,1
8000,student,advanced,2024-02-11,1
8001,professional,intermediate,2024-01-16,1
8002,professional,beginner,2024-03-28,0
8003,student,beginner,2024-03-14,0
8004,professional,intermediate,2024-03-10,1
8005,student,advanced,2024-01-18,1
8006,student,beginner,2024-02-11,0
8007,professional,beginner,2024-01-28,0
8008,student,advanced,2024-01-06,1
8009,professional,intermediate,2024-03-16,1
8010,student,beginner,2024-01-23,1
8011,professional,intermediate,2024-02-12,1
8012,student,advanced,2024-01-09,1
8013,professional,advanced,2024-01-16,1
8014,student,intermediate,2024-02-05,1
8015,professional,beginner,2024-01-19,1
8016,professional,advanced,2024-02-23,1
8017,student,intermediate,2024-01-22,1
8018,professional,advanced,2024-03-30,1
8019,student,beginner,2024-02-17,0
8020,professional,beginner,2024-03-11,0
8021,student,beginner,2024-01-22,1
8022,professional,beginner,2024-02-26,1
8023,professional,intermediate,2024-02-01,1
8024,student,advanced,2024-03-15,1
8025,student,intermediate,2024-01-06,1
8026,student,advanced,2024-01-18,1
8027,professional,beginner,2024-01-13,0
8028,student,intermediate,2024-03-21,1
8029,student,advanced,2024-03-19,1
8030,professional,intermediate,2024-02-18,1
8031,student,intermediate,2024-01-21,1
8032,professional,intermediate,2024-01-03,1
8033,student,intermediate,2024-03-03,0
8034,student,beginner,2024-01-11,0
8035,professional,advanced,2024-01-01,1
8036,student,advanced,2024-01-01,1
8037,student,beginner,2024-01-23,0
8038,professional,intermediate,2024-01-12,1
8039,student,intermediate,2024-03-31,1
8040,professional,intermediate,2024-03-24,1
8041,professional,intermediate,2024-03-16,1
8042,student,advanced,2024-02-06,1
8043,student,beginner,2024-02-23,0
8044,professional,beginner,2024-03-29,1
8045,student,advanced,2024-03-01,1
8046,student,intermediate,2024-03-29,1
8047,professional,advanced,2024-01-17,1
8048,student,beginner,2024-01-27,1
8049,professional,beginner,2024-01-19,0
8050,student,advanced,2024-03-22,1
8051,student,beginner,2024-02-04,1
8052,student,advanced,2024-03-07,1
8053,professional,advanced,2024-02-27,1
8054,professional,intermediate,2024-02-22,1
8055,professional,beginner,2024-01-31,1
8056,student,intermediate,2024-01-23,1
8057,student,advanced,2024-03-19,1
8058,student,beginner,2024-03-29,0
8059,student,beginner,2024-01-05,1
8060,student,beginner,2024-03-17,0
8061,professional,beginner,2024-01-24,0
8062,student,advanced,2024-03-04,1
8063,professional,advanced,2024-03-19,1
8064,student,advanced,2024-01-12,1
8065,professional,intermediate,2024-03-21,1
8066,student,intermediate,2024-02-08,1
8067,student,beginner,2024-02-14,1
8068,student,intermediate,2024-02-23,1
8069,student,intermediate,2024-01-01,1
8070,student,advanced,2024-03-12,1
8071,student,advanced,2024-01-31,1
8072,student,advanced,2024-01-25,1
8073,professional,advanced,2024-01-16,1
8074,professional,advanced,2024-03-08,1
8075,professional,beginner,2024-01-13,0
8076,student,advanced,2024-03-20,1
8077,professional,intermediate,2024-02-16,1
8078,student,beginner,2024-03-10,1
8079,student,beginner,2024-03-05,0
8080,student,intermediate,2024-01-29,0
8081,student,beginner,2024-02-29,0
8082,student,beginner,2024-03-21,0
8083,student,intermediate,2024-03-25,1
8084,student,advanced,2024-01-27,1
8085,professional,advanced,2024-02-05,1
8086,professional,beginner,2024-01-07,0
8087,professional,beginner,2024-01-25,0
8088,professional,beginner,2024-01-15,1
8089,student,beginner,2024-01-20,1
8090,professional,beginner,2024-03-28,0
8091,professional,advanced,2024-03-01,1
8092,student,intermediate,2024-03-04,1
8093,student,beginner,2024-01-23,0
8094,professional,beginner,2024-01-21,0
8095,student,intermediate,2024-03-26,1
8096,professional,intermediate,2024-01-06,1
8097,student,beginner,2024-01-07,0
8098,student,advanced,2024-03-23,1
8099,student,beginner,2024-02-16,0
8100,student,beginner,2024-02-06,1
8101,professional,beginner,2024-01-27,1
8102,professional,intermediate,2024-02-25,1
8103,student,beginner,2024-02-02,0
8104,student,beginner,2024-02-12,1
8105,professional,beginner,2024-03-19,1
8106,professional,intermediate,2024-02-28,1
8107,student,beginner,2024-01-06,1
8108,student,beginner,2024-01-14,1
8109,professional,beginner,2024-01-07,0
8110,professional,beginner,2024-03-09,0
8111,student,intermediate,2024-01-23,1
8112,student,beginner,2024-01-21,1
8113,professional,beginner,2024-01-04,0
8114,professional,intermediate,2024-03-03,1
8115,student,beginner,2024-03-06,0
8116,student,beginner,2024-01-15,0
8117,professional,beginner,2024-01-10,1
8118,student,advanced,2024-01-31,1
8119,student,intermediate,2024-02-26,1
8120,student,advanced,2024-03-16,1
8121,student,advanced,2024-03-15,1
8122,professional,advanced,2024-02-11,1
8123,student,intermediate,2024-02-23,1
8124,professional,intermediate,2024-01-26,1
8125,student,beginner,2024-03-27,1
8126,student,beginner,2024-02-11,1
8127,student,intermediate,2024-01-30,1
8128,professional,advanced,2024-01-15,1
8129,professional,beginner,2024-02-11,1
8130,student,intermediate,2024-01-30,1
8131,professional,beginner,2024-01-13,1
8132,professional,beginner,2024-01-31,0
8133,professional,beginner,2024-02-22,1
8134,student,intermediate,2024-01-26,1
8135,professional,beginner,2024-02-18,1
8136,student,intermediate,2024-01-29,1
8137,student,advanced,2024-01-10,1
8138,professional,advanced,2024-03-01,1
8139,student,beginner,2024-03-15,0
8140,student,advanced,2024-03-03,1
8141,student,beginner,2024-01-07,0
8142,professional,beginner,2024-02-25,0
8143,professional,intermediate,2024-01-19,1
8144,student,beginner,2024-01-28,0
8145,professional,beginner,2024-03-19,0
8146,student,beginner,2024-02-28,1
8147,student,intermediate,2024-01-23,1
8148,professional,beginner,2024-02-19,1
8149,student,intermediate,2024-02-17,1
8150,student,intermediate,2024-01-18,1
8151,student,intermediate,2024-02-28,0
8152,professional,advanced,2024-01-25,1
8153,student,beginner,2024-03-21,1
8154,professional,beginner,2024-02-15,0
8155,professional,beginner,2024-02-04,0
8156,student,beginner,2024-01-26,0
8157,professional,intermediate,2024-02-12,1
8158,student,beginner,2024-01-17,0
8159,student,beginner,2024-01-05,0
8160,professional,intermediate,2024-03-29,1
8161,professional,intermediate,2024-03-13,1
8162,student,intermediate,2024-01-08,1
8163,student,advanced,2024-02-05,1
8164,student,intermediate,2024-01-18,1
8165,student,intermediate,2024-01-15,1
8166,student,beginner,2024-02-29,0
8167,student,advanced,2024-02-28,1
8168,professional,intermediate,2024-02-23,0
8169,student,beginner,2024-01-22,0
8170,student,beginner,2024-02-13,0
8171,professional,intermediate,2024-01-29,1
8172,professional,advanced,2024-02-07,1
8173,student,beginner,2024-03-18,0
8174,student,beginner,2024-01-21,1
8175,professional,advanced,2024-03-22,1
8176,student,advanced,2024-03-19,1
8177,student,beginner,2024-01-22,0
8178,professional,beginner,2024-03-14,1
8179,student,intermediate,2024-03-11,0
8180,student,beginner,2024-01-30,1
8181,student,advanced,2024-01-12,1
8182,student,beginner,2024-02-22,1
8183,student,beginner,2024-03-07,0
8184,professional,beginner,2024-03-03,0
8185,student,beginner,2024-01-28,1
8186,student,beginner,2024-03-16,0
8187,student,beginner,2024-03-01,0
8188,professional,intermediate,2024-02-29,1
8189,student,beginner,2024-02-05,0
8190,student,advanced,2024-01-02,1
8191,professional,beginner,2024-02-24,0
8192,student,intermediate,2024-02-01,1
8193,student,beginner,2024-02-01,0
8194,student,beginner,2024-02-11,0
8195,student,intermediate,2024-02-25,1
8196,student,intermediate,2024-03-15,1
8197,professional,intermediate,2024-01-29,1
8198,student,intermediate,2024-03-16,1
8199,student,intermediate,2024-01-20,1
8200,student,beginner,2024-03-14,1
8201,student,advanced,2024-01-01,1
8202,student,intermediate,2024-02-23,1
8203,professional,advanced,2024-01-06,1
8204,student,advanced,2024-01-06,1
8205,professional,beginner,2024-03-01,1
8206,student,beginner,2024-03-05,1
8207,student,intermediate,2024-01-05,1
8208,student,intermediate,2024-02-24,1
8209,student,intermediate,2024-03-08,1
8210,student,intermediate,2024-02-20,1
8211,student,beginner,2024-03-02,1
8212,professional,beginner,2024-03-30,1
8213,student,beginner,2024-01-13,1
8214,student,intermediate,2024-02-27,1
8215,student,intermediate,2024-03-04,1
8216,student,beginner,2024-01-31,1
8217,student,intermediate,2024-01-11,0
8218,student,beginner,2024-03-12,0
8219,student,beginner,2024-01-02,0
8220,professional,intermediate,2024-03-29,1
8221,professional,beginner,2024-02-22,1
8222,student,intermediate,2024-01-28,1
8223,student,advanced,2024-01-17,1
8224,professional,advanced,2024-02-15,0
8225,student,beginner,2024-02-07,0
8226,student,beginner,2024-01-31,1
8227,student,intermediate,2024-03-23,1
8228,student,intermediate,2024-01-12,1
8229,student,intermediate,2024-01-03,1
8230,student,beginner,2024-03-02,0
8231,student,beginner,2024-03-26,0
8232,student,intermediate,2024-02-09,1
8233,professional,intermediate,2024-01-21,1
8234,student,beginner,2024-03-31,0
8235,student,beginner,2024-02-28,0
8236,student,intermediate,2024-03-14,1
8237,professional,beginner,2024-03-15,0
8238,professional,beginner,2024-01-04,1
8239,professional,beginner,2024-02-28,1
8240,student,beginner,2024-02-29,1
8241,professional,intermediate,2024-01-18,1
8242,professional,beginner,2024-03-31,1
8243,student,beginner,2024-02-21,1
8244,student,beginner,2024-01-24,0
8245,student,beginner,2024-02-17,1
8246,professional,intermediate,2024-03-21,1
8247,student,beginner,2024-02-29,1
8248,student,intermediate,2024-03-31,1
8249,professional,beginner,2024-03-22,0
8250,professional,beginner,2024-01-01,0
8251,professional,beginner,2024-03-21,0
8252,professional,beginner,2024-01-10,0
8253,student,intermediate,2024-02-19,1
8254,professional,beginner,2024-03-29,1
8255,student,advanced,2024-02-12,1
8256,professional,beginner,2024-03-08,0
8257,student,beginner,2024-01-05,0
8258,professional,beginner,2024-02-07,0
8259,professional,intermediate,2024-02-24,1
8260,professional,beginner,2024-02-04,0
8261,student,beginner,2024-03-30,0
8262,student,beginner,2024-03-19,1
8263,professional,beginner,2024-03-10,0
8264,student,advanced,2024-03-14,1
8265,professional,intermediate,2024-01-27,1
8266,student,intermediate,2024-03-28,1
8267,professional,intermediate,2024-01-11,1
8268,student,intermediate,2024-03-20,1
8269,professional,beginner,2024-02-12,0
8270,professional,intermediate,2024-01-08,1
8271,student,beginner,2024-03-06,1
8272,student,beginner,2024-03-27,0
8273,student,intermediate,2024-02-16,1
8274,student,intermediate,2024-01-07,1
8275,student,intermediate,2024-01-15,1
8276,professional,intermediate,2024-02-19,1
8277,student,beginner,2024-02-16,0
8278,student,beginner,2024-02-29,1
8279,student,beginner,2024-03-20,0
8280,student,intermediate,2024-01-06,1
8281,student,advanced,2024-02-16,1
8282,professional,beginner,2024-02-16,0
8283,professional,beginner,2024-01-23,1
8284,student,beginner,2024-03-23,1
8285,student,advanced,2024-03-12,1
8286,professional,intermediate,2024-03-31,1
8287,student,beginner,2024-01-09,0
8288,student,advanced,2024-03-12,1
8289,student,advanced,2024-03-31,1
8290,student,beginner,2024-01-27,0
8291,professional,advanced,2024-01-18,1
8292,professional,beginner,2024-02-12,0
8293,student,beginner,2024-01-31,0
8294,student,beginner,2024-03-10,1
8295,professional,advanced,2024-01-15,1
8296,professional,intermediate,2024-03-24,1
8297,professional,beginner,2024-03-02,0
8298,professional,advanced,2024-03-15,1
8299,student,beginner,2024-03-30,1
8300,professional,intermediate,2024-01-27,1
8301,professional,intermediate,2024-01-29,1
8302,student,beginner,2024-02-11,1
8303,professional,beginner,2024-02-15,0
8304,student,advanced,2024-02-04,1
8305,student,beginner,2024-03-05,0
8306,student,intermediate,2024-03-28,1
8307,student,intermediate,2024-02-24,1
8308,student,intermediate,2024-02-05,1
8309,student,beginner,2024-01-07,0
8310,student,beginner,2024-01-09,1
8311,student,beginner,2024-02-17,1
8312,student,advanced,2024-02-14,1
8313,student,beginner,2024-02-27,1
8314,professional,beginner,2024-03-03,0
8315,student,advanced,2024-03-05,1
8316,student,intermediate,2024-03-08,1
8317,professional,beginner,2024-01-16,0
8318,professional,advanced,2024-03-01,1
8319,professional,intermediate,2024-03-31,1
8320,student,beginner,2024-03-09,1
8321,student,beginner,2024-03-27,1
8322,professional,intermediate,2024-03-09,1
8323,student,intermediate,2024-02-07,1
8324,student,beginner,2024-02-27,1
8325,student,beginner,2024-03-20,0
8326,professional,beginner,2024-02-17,0
8327,student,intermediate,2024-03-27,1
8328,professional,beginner,2024-03-29,1
8329,professional,beginner,2024-01-09,1
8330,student,intermediate,2024-01-25,1
8331,professional,intermediate,2024-02-28,1
8332,professional,intermediate,2024-01-12,1
8333,professional,beginner,2024-01-11,1
8334,student,beginner,2024-02-20,1
8335,professional,beginner,2024-01-23,0
8336,student,advanced,2024-02-06,1
8337,professional,intermediate,2024-01-10,0
8338,student,beginner,2024-01-14,1
8339,student,beginner,2024-01-22,1
8340,professional,intermediate,2024-02-05,1
8341,professional,intermediate,2024-01-15,1
8342,student,beginner,2024-03-30,0
8343,student,advanced,2024-01-19,1
8344,student,intermediate,2024-03-04,1
8345,professional,intermediate,2024-01-20,1
8346,professional,advanced,2024-01-27,1
8347,professional,intermediate,2024-03-07,1
8348,student,intermediate,2024-03-21,1
