output_id,prompt_id,output_quality_score,feedback,edited_output,good_output_flag
57019,57019,7,good,0,1
57020,57020,8,good,0,1
57021,57021,4,bad,1,0
57022,57022,7,good,0,1
57023,57023,5,bad,1,0
57024,57024,2,bad,1,0
57025,57025,6,bad,1,0
57026,57026,6,bad,1,0
57027,57027,8,good,0,1
57028,57028,8,good,0,1
57029,57029,10,good,0,1
57030,57030,8,good,0,1
57031,57031,8,good,0,1
57032,57032,9,good,0,1
57033,57033,10,good,0,1
57034,57034,10,good,0,1
57035,57035,9,good,0,1
57036,57036,7,good,0,1
57037,57037,7,good,0,1
57038,57038,6,bad,1,0
57039,57039,7,good,0,1
57040,57040,5,bad,1,0
57041,57041,4,bad,1,0
57042,57042,5,bad,1,0
57043,57043,6,bad,1,0
57044,57044,4,bad,1,0
57045,57045,3,bad,1,0
57046,57046,6,bad,1,0
57047,57047,3,bad,1,0
57048,57048,4,bad,1,0
57049,57049,3,bad,1,0
57050,57050,6,bad,1,0
57051,57051,6,bad,1,0
57052,57052,10,good,0,1
57053,57053,8,good,0,1
57054,57054,10,good,0,1
57055,57055,8,good,0,1
57056,57056,9,good,0,1
57057,57057,8,good,0,1
57058,57058,6,bad,1,0
57059,57059,6,bad,1,0
57060,57060,5,bad,1,0
57061,57061,7,good,0,1
57062,57062,5,bad,1,0
57063,57063,7,good,0,1
57064,57064,7,good,0,1
57065,57065,9,good,0,1
57066,57066,7,good,0,1
57067,57067,7,good,0,1
57068,57068,4,bad,1,0
57069,57069,6,bad,1,0
57070,57070,5,bad,1,0
57071,57071,7,good,0,1
57072,57072,6,bad,1,0
57073,57073,6,bad,1,0
57074,57074,5,bad,1,0
57075,57075,8,good,0,1
57076,57076,4,bad,1,0
57077,57077,8,good,0,1
57078,57078,4,bad,1,0
57079,57079,3,bad,1,0
57080,57080,3,bad,1,0
57081,57081,6,bad,1,0
57082,57082,5,bad,1,0
57083,57083,6,bad,1,0
57084,57084,4,bad,1,0
57085,57085,6,bad,1,0
57086,57086,4,bad,1,0
57087,57087,3,bad,1,0
57088,57088,4,bad,1,0
57089,57089,6,bad,1,0
57090,57090,5,bad,1,0
57091,57091,10,good,0,1
57092,57092,7,good,0,1
57093,57093,6,bad,1,0
57094,57094,5,bad,1,0
57095,57095,8,good,0,1
57096,57096,6,bad,1,0
57097,57097,8,good,0,1
57098,57098,2,bad,1,0
57099,57099,5,bad,1,0
57100,57100,6,bad,1,0
57101,57101,6,bad,1,0
57102,57102,3,bad,1,0
57103,57103,3,bad,1,0
57104,57104,8,good,0,1
57105,57105,9,good,0,1
57106,57106,6,bad,1,0
57107,57107,7,good,0,1
57108,57108,9,good,0,1
57109,57109,10,good,0,1
57110,57110,10,good,0,1
57111,57111,6,bad,1,0
57112,57112,4,bad,1,0
57113,57113,2,bad,1,0
57114,57114,2,bad,1,0
57115,57115,2,bad,1,0
57116,57116,5,bad,1,0
57117,57117,7,good,0,1
57118,57118,4,bad,1,0
57119,57119,5,bad,1,0
57120,57120,7,good,0,1
57121,57121,5,bad,1,0
57122,57122,6,bad,1,0
57123,57123,7,good,0,1
57124,57124,7,good,0,1
57125,57125,5,bad,1,0
57126,57126,6,bad,1,0
57127,57127,7,good,0,1
57128,57128,9,good,0,1
57129,57129,3,bad,1,0
57130,57130,3,bad,1,0
57131,57131,5,bad,1,0
57132,57132,9,good,0,1
57133,57133,8,good,0,1
57134,57134,9,good,0,1
57135,57135,9,good,0,1
57136,57136,9,good,0,1
57137,57137,7,good,0,1
57138,57138,7,good,0,1
57139,57139,9,good,0,1
57140,57140,4,bad,1,0
57141,57141,6,bad,1,0
57142,57142,4,bad,1,0
57143,57143,4,bad,1,0
57144,57144,4,bad,1,0
57145,57145,4,bad,1,0
57146,57146,6,bad,1,0
57147,57147,6,bad,1,0
57148,57148,6,bad,1,0
57149,57149,5,bad,1,0
57150,57150,7,good,0,1
57151,57151,5,bad,1,0
57152,57152,9,good,0,1
57153,57153,9,good,0,1
57154,57154,6,bad,1,0
57155,57155,9,good,0,1
57156,57156,9,good,0,1
57157,57157,10,good,0,1
57158,57158,5,bad,1,0
57159,57159,3,bad,1,0
57160,57160,4,bad,1,0
57161,57161,6,bad,1,0
57162,57162,6,bad,1,0
57163,57163,10,good,0,1
57164,57164,8,good,0,1
57165,57165,8,good,0,1
57166,57166,8,good,0,1
57167,57167,7,good,0,1
57168,57168,10,good,0,1
57169,57169,8,good,0,1
57170,57170,9,good,0,1
57171,57171,9,good,0,1
57172,57172,8,good,0,1
57173,57173,10,good,0,1
57174,57174,3,bad,1,0
57175,57175,7,good,0,1
57176,57176,6,bad,1,0
57177,57177,5,bad,1,0
57178,57178,6,bad,1,0
57179,57179,5,bad,1,0
57180,57180,7,good,0,1
57181,57181,4,bad,1,0
57182,57182,4,bad,1,0
57183,57183,3,bad,1,0
57184,57184,6,bad,1,0
57185,57185,7,good,0,1
57186,57186,6,bad,1,0
57187,57187,6,bad,1,0
57188,57188,5,bad,1,0
57189,57189,6,bad,1,0
57190,57190,4,bad,1,0
57191,57191,7,good,0,1
57192,57192,5,bad,1,0
57193,57193,6,bad,1,0
57194,57194,7,good,0,1
57195,57195,6,bad,1,0
57196,57196,6,bad,1,0
57197,57197,7,good,0,1
57198,57198,4,bad,1,0
57199,57199,2,bad,1,0
57200,57200,3,bad,1,0
57201,57201,7,good,0,1
57202,57202,4,bad,1,0
57203,57203,4,bad,1,0
57204,57204,5,bad,1,0
57205,57205,2,bad,1,0
57206,57206,7,good,0,1
57207,57207,4,bad,1,0
57208,57208,2,bad,1,0
57209,57209,3,bad,1,0
57210,57210,5,bad,1,0
57211,57211,6,bad,1,0
57212,57212,6,bad,1,0
57213,57213,3,bad,1,0
57214,57214,6,bad,1,0
57215,57215,4,bad,1,0
57216,57216,5,bad,1,0
57217,57217,5,bad,1,0
57218,57218,6,bad,1,0
57219,57219,3,bad,1,0
57220,57220,4,bad,1,0
57221,57221,3,bad,1,0
57222,57222,4,bad,1,0
57223,57223,5,bad,1,0
57224,57224,5,bad,1,0
57225,57225,2,bad,1,0
57226,57226,6,bad,1,0
57227,57227,8,good,0,1
57228,57228,7,good,0,1
57229,57229,9,good,0,1
57230,57230,8,good,0,1
57231,57231,8,good,0,1
57232,57232,5,bad,1,0
57233,57233,2,bad,1,0
57234,57234,6,bad,1,0
57235,57235,5,bad,1,0
57236,57236,4,bad,1,0
57237,57237,3,bad,1,0
57238,57238,4,bad,1,0
57239,57239,2,bad,1,0
57240,57240,2,bad,1,0
57241,57241,6,bad,1,0
57242,57242,5,bad,1,0
57243,57243,5,bad,1,0
57244,57244,2,bad,1,0
57245,57245,9,good,0,1
57246,57246,8,good,0,1
57247,57247,7,good,0,1
57248,57248,7,good,0,1
57249,57249,6,bad,1,0
57250,57250,5,bad,1,0
57251,57251,5,bad,1,0
57252,57252,8,good,0,1
57253,57253,9,good,0,1
57254,57254,9,good,0,1
57255,57255,8,good,0,1
57256,57256,4,bad,1,0
57257,57257,5,bad,1,0
57258,57258,6,bad,1,0
57259,57259,3,bad,1,0
57260,57260,4,bad,1,0
57261,57261,7,good,0,1
57262,57262,6,bad,1,0
57263,57263,6,bad,1,0
57264,57264,8,good,0,1
57265,57265,6,bad,1,0
57266,57266,6,bad,1,0
57267,57267,6,bad,1,0
57268,57268,7,good,0,1
57269,57269,7,good,0,1
57270,57270,9,good,0,1
57271,57271,9,good,0,1
57272,57272,8,good,0,1
57273,57273,6,bad,1,0
57274,57274,2,bad,1,0
57275,57275,4,bad,1,0
57276,57276,4,bad,1,0
57277,57277,4,bad,1,0
57278,57278,6,bad,1,0
57279,57279,5,bad,1,0
57280,57280,3,bad,1,0
57281,57281,8,good,0,1
57282,57282,7,good,0,1
57283,57283,5,bad,1,0
57284,57284,7,good,0,1
57285,57285,6,bad,1,0
57286,57286,7,good,0,1
57287,57287,4,bad,1,0
57288,57288,5,bad,1,0
57289,57289,3,bad,1,0
57290,57290,7,good,0,1
57291,57291,5,bad,1,0
57292,57292,4,bad,1,0
57293,57293,5,bad,1,0
57294,57294,5,bad,1,0
57295,57295,4,bad,1,0
57296,57296,4,bad,1,0
57297,57297,6,bad,1,0
57298,57298,5,bad,1,0
57299,57299,7,good,0,1
57300,57300,5,bad,1,0
57301,57301,3,bad,1,0
57302,57302,4,bad,1,0
57303,57303,3,bad,1,0
57304,57304,2,bad,1,0
57305,57305,3,bad,1,0
57306,57306,4,bad,1,0
57307,57307,4,bad,1,0
57308,57308,4,bad,1,0
57309,57309,4,bad,1,0
57310,57310,3,bad,1,0
57311,57311,6,bad,1,0
57312,57312,8,good,0,1
57313,57313,5,bad,1,0
57314,57314,6,bad,1,0
57315,57315,9,good,0,1
57316,57316,5,bad,1,0
57317,57317,4,bad,1,0
57318,57318,7,good,0,1
57319,57319,2,bad,1,0
57320,57320,6,bad,1,0
57321,57321,5,bad,1,0
57322,57322,6,bad,1,0
57323,57323,7,good,0,1
57324,57324,8,good,0,1
57325,57325,4,bad,1,0
57326,57326,2,bad,1,0
57327,57327,6,bad,1,0
57328,57328,2,bad,1,0
57329,57329,5,bad,1,0
57330,57330,3,bad,1,0
57331,57331,6,bad,1,0
57332,57332,4,bad,1,0
57333,57333,5,bad,1,0
57334,57334,6,bad,1,0
57335,57335,6,bad,1,0
57336,57336,6,bad,1,0
57337,57337,8,good,0,1
57338,57338,9,good,0,1
57339,57339,6,bad,1,0
57340,57340,10,good,0,1
57341,57341,9,good,0,1
57342,57342,6,bad,1,0
57343,57343,7,good,0,1
57344,57344,8,good,0,1
57345,57345,9,good,0,1
57346,57346,10,good,0,1
57347,57347,5,bad,1,0
57348,57348,5,bad,1,0
57349,57349,7,good,0,1
57350,57350,9,good,0,1
57351,57351,5,bad,1,0
57352,57352,7,good,0,1
57353,57353,6,bad,1,0
57354,57354,4,bad,1,0
57355,57355,4,bad,1,0
57356,57356,7,good,0,1
57357,57357,8,good,0,1
57358,57358,8,good,0,1
57359,57359,7,good,0,1
57360,57360,6,bad,1,0
57361,57361,6,bad,1,0
57362,57362,6,bad,1,0
57363,57363,6,bad,1,0
57364,57364,4,bad,1,0
57365,57365,8,good,0,1
57366,57366,8,good,0,1
57367,57367,5,bad,1,0
57368,57368,5,bad,1,0
57369,57369,6,bad,1,0
57370,57370,3,bad,1,0
57371,57371,4,bad,1,0
57372,57372,5,bad,1,0
57373,57373,2,bad,1,0
57374,57374,6,bad,1,0
57375,57375,5,bad,1,0
57376,57376,5,bad,1,0
57377,57377,5,bad,1,0
57378,57378,5,bad,1,0
57379,57379,4,bad,1,0
57380,57380,6,bad,1,0
57381,57381,7,good,0,1
57382,57382,3,bad,1,0
57383,57383,5,bad,1,0
57384,57384,7,good,0,1
57385,57385,5,bad,1,0
57386,57386,3,bad,1,0
57387,57387,4,bad,1,0
57388,57388,2,bad,1,0
57389,57389,2,bad,1,0
57390,57390,3,bad,1,0
57391,57391,4,bad,1,0
57392,57392,6,bad,1,0
57393,57393,3,bad,1,0
57394,57394,3,bad,1,0
57395,57395,3,bad,1,0
57396,57396,3,bad,1,0
57397,57397,5,bad,1,0
57398,57398,4,bad,1,0
57399,57399,6,bad,1,0
57400,57400,8,good,0,1
57401,57401,9,good,0,1
57402,57402,9,good,0,1
57403,57403,10,good,0,1
57404,57404,9,good,0,1
57405,57405,9,good,0,1
57406,57406,9,good,0,1
57407,57407,3,bad,1,0
57408,57408,4,bad,1,0
57409,57409,3,bad,1,0
57410,57410,3,bad,1,0
57411,57411,3,bad,1,0
57412,57412,6,bad,1,0
57413,57413,7,good,0,1
57414,57414,7,good,0,1
57415,57415,6,bad,1,0
57416,57416,8,good,0,1
57417,57417,8,good,0,1
57418,57418,7,good,0,1
57419,57419,9,good,0,1
57420,57420,8,good,0,1
57421,57421,5,bad,1,0
57422,57422,5,bad,1,0
57423,57423,9,good,0,1
57424,57424,6,bad,1,0
57425,57425,5,bad,1,0
57426,57426,4,bad,1,0
57427,57427,4,bad,1,0
57428,57428,7,good,0,1
57429,57429,6,bad,1,0
57430,57430,5,bad,1,0
57431,57431,6,bad,1,0
57432,57432,7,good,0,1
57433,57433,4,bad,1,0
57434,57434,5,bad,1,0
57435,57435,2,bad,1,0
57436,57436,3,bad,1,0
57437,57437,3,bad,1,0
57438,57438,4,bad,1,0
57439,57439,5,bad,1,0
57440,57440,4,bad,1,0
57441,57441,4,bad,1,0
57442,57442,4,bad,1,0
57443,57443,4,bad,1,0
57444,57444,7,good,0,1
57445,57445,4,bad,1,0
57446,57446,7,good,0,1
57447,57447,5,bad,1,0
57448,57448,8,good,0,1
57449,57449,6,bad,1,0
57450,57450,10,good,0,1
57451,57451,9,good,0,1
57452,57452,9,good,0,1
57453,57453,5,bad,1,0
57454,57454,2,bad,1,0
57455,57455,3,bad,1,0
57456,57456,5,bad,1,0
57457,57457,7,good,0,1
57458,57458,10,good,0,1
57459,57459,7,good,0,1
57460,57460,8,good,0,1
57461,57461,9,good,0,1
57462,57462,8,good,0,1
57463,57463,7,good,0,1
57464,57464,4,bad,1,0
57465,57465,5,bad,1,0
57466,57466,4,bad,1,0
57467,57467,6,bad,1,0
57468,57468,5,bad,1,0
57469,57469,9,good,0,1
57470,57470,7,good,0,1
57471,57471,6,bad,1,0
57472,57472,7,good,0,1
57473,57473,7,good,0,1
57474,57474,5,bad,1,0
57475,57475,6,bad,1,0
57476,57476,5,bad,1,0
57477,57477,6,bad,1,0
57478,57478,8,good,0,1
57479,57479,6,bad,1,0
57480,57480,7,good,0,1
57481,57481,7,good,0,1
57482,57482,7,good,0,1
57483,57483,7,good,0,1
57484,57484,6,bad,1,0
57485,57485,5,bad,1,0
57486,57486,3,bad,1,0
57487,57487,7,good,0,1
57488,57488,7,good,0,1
57489,57489,5,bad,1,0
57490,57490,5,bad,1,0
57491,57491,5,bad,1,0
57492,57492,6,bad,1,0
57493,57493,7,good,0,1
57494,57494,5,bad,1,0
57495,57495,4,bad,1,0
57496,57496,3,bad,1,0
57497,57497,6,bad,1,0
57498,57498,3,bad,1,0
57499,57499,5,bad,1,0
57500,57500,5,bad,1,0
57501,57501,4,bad,1,0
57502,57502,8,good,0,1
57503,57503,4,bad,1,0
57504,57504,5,bad,1,0
57505,57505,4,bad,1,0
57506,57506,5,bad,1,0
57507,57507,5,bad,1,0
57508,57508,7,good,0,1
57509,57509,6,bad,1,0
57510,57510,8,good,0,1
57511,57511,9,good,0,1
57512,57512,2,bad,1,0
57513,57513,7,good,0,1
57514,57514,4,bad,1,0
57515,57515,6,bad,1,0
57516,57516,9,good,0,1
57517,57517,6,bad,1,0
57518,57518,4,bad,1,0
57519,57519,4,bad,1,0
57520,57520,6,bad,1,0
57521,57521,4,bad,1,0
57522,57522,4,bad,1,0
57523,57523,4,bad,1,0
57524,57524,4,bad,1,0
57525,57525,4,bad,1,0
57526,57526,3,bad,1,0
57527,57527,6,bad,1,0
57528,57528,4,bad,1,0
57529,57529,6,bad,1,0
57530,57530,8,good,0,1
57531,57531,5,bad,1,0
57532,57532,8,good,0,1
57533,57533,9,good,0,1
57534,57534,5,bad,1,0
57535,57535,6,bad,1,0
57536,57536,4,bad,1,0
57537,57537,8,good,0,1
57538,57538,7,good,0,1
57539,57539,9,good,0,1
57540,57540,5,bad,1,0
57541,57541,8,good,0,1
57542,57542,5,bad,1,0
57543,57543,5,bad,1,0
57544,57544,5,bad,1,0
57545,57545,5,bad,1,0
57546,57546,7,good,0,1
57547,57547,4,bad,1,0
57548,57548,7,good,0,1
57549,57549,9,good,0,1
57550,57550,5,bad,1,0
57551,57551,7,good,0,1
57552,57552,5,bad,1,0
57553,57553,9,good,0,1
57554,57554,7,good,0,1
57555,57555,7,good,0,1
57556,57556,6,bad,1,0
57557,57557,6,bad,1,0
57558,57558,7,good,0,1
57559,57559,6,bad,1,0
57560,57560,5,bad,1,0
57561,57561,6,bad,1,0
57562,57562,5,bad,1,0
57563,57563,10,good,0,1
57564,57564,9,good,0,1
57565,57565,10,good,0,1
57566,57566,10,good,0,1
57567,57567,9,good,0,1
57568,57568,10,good,0,1
57569,57569,8,good,0,1
57570,57570,3,bad,1,0
57571,57571,4,bad,1,0
57572,57572,6,bad,1,0
57573,57573,7,good,0,1
57574,57574,5,bad,1,0
57575,57575,3,bad,1,0
57576,57576,3,bad,1,0
57577,57577,7,good,0,1
57578,57578,4,bad,1,0
57579,57579,6,bad,1,0
57580,57580,5,bad,1,0
57581,57581,5,bad,1,0
57582,57582,3,bad,1,0
57583,57583,4,bad,1,0
57584,57584,7,good,0,1
57585,57585,7,good,0,1
57586,57586,6,bad,1,0
57587,57587,5,bad,1,0
57588,57588,5,bad,1,0
57589,57589,8,good,0,1
57590,57590,6,bad,1,0
57591,57591,7,good,0,1
57592,57592,6,bad,1,0
57593,57593,4,bad,1,0
57594,57594,7,good,0,1
57595,57595,8,good,0,1
57596,57596,7,good,0,1
57597,57597,6,bad,1,0
57598,57598,7,good,0,1
57599,57599,5,bad,1,0
57600,57600,9,good,0,1
57601,57601,7,good,0,1
57602,57602,3,bad,1,0
57603,57603,6,bad,1,0
57604,57604,5,bad,1,0
57605,57605,2,bad,1,0
57606,57606,5,bad,1,0
57607,57607,5,bad,1,0
57608,57608,2,bad,1,0
57609,57609,7,good,0,1
57610,57610,5,bad,1,0
57611,57611,4,bad,1,0
57612,57612,7,good,0,1
57613,57613,5,bad,1,0
57614,57614,5,bad,1,0
57615,57615,4,bad,1,0
57616,57616,7,good,0,1
57617,57617,6,bad,1,0
57618,57618,3,bad,1,0
57619,57619,10,good,0,1
57620,57620,9,good,0,1
57621,57621,8,good,0,1
57622,57622,7,good,0,1
57623,57623,7,good,0,1
57624,57624,8,good,0,1
57625,57625,7,good,0,1
57626,57626,6,bad,1,0
57627,57627,6,bad,1,0
57628,57628,7,good,0,1
57629,57629,5,bad,1,0
57630,57630,8,good,0,1
57631,57631,3,bad,1,0
57632,57632,6,bad,1,0
57633,57633,4,bad,1,0
57634,57634,4,bad,1,0
57635,57635,2,bad,1,0
57636,57636,5,bad,1,0
57637,57637,3,bad,1,0
57638,57638,5,bad,1,0
57639,57639,5,bad,1,0
57640,57640,6,bad,1,0
57641,57641,3,bad,1,0
57642,57642,4,bad,1,0
57643,57643,2,bad,1,0
57644,57644,5,bad,1,0
57645,57645,3,bad,1,0
57646,57646,5,bad,1,0
57647,57647,7,good,0,1
57648,57648,4,bad,1,0
57649,57649,6,bad,1,0
57650,57650,4,bad,1,0
57651,57651,4,bad,1,0
57652,57652,3,bad,1,0
57653,57653,2,bad,1,0
57654,57654,4,bad,1,0
57655,57655,5,bad,1,0
57656,57656,6,bad,1,0
57657,57657,3,bad,1,0
57658,57658,5,bad,1,0
57659,57659,7,good,0,1
57660,57660,3,bad,1,0
57661,57661,4,bad,1,0
57662,57662,4,bad,1,0
57663,57663,5,bad,1,0
57664,57664,7,good,0,1
57665,57665,4,bad,1,0
57666,57666,5,bad,1,0
57667,57667,6,bad,1,0
57668,57668,10,good,0,1
57669,57669,8,good,0,1
57670,57670,8,good,0,1
57671,57671,9,good,0,1
57672,57672,7,good,0,1
57673,57673,9,good,0,1
57674,57674,7,good,0,1
57675,57675,8,good,0,1
57676,57676,7,good,0,1
57677,57677,8,good,0,1
57678,57678,8,good,0,1
57679,57679,7,good,0,1
57680,57680,5,bad,1,0
57681,57681,7,good,0,1
57682,57682,6,bad,1,0
57683,57683,4,bad,1,0
57684,57684,3,bad,1,0
57685,57685,7,good,0,1
57686,57686,5,bad,1,0
57687,57687,6,bad,1,0
57688,57688,6,bad,1,0
57689,57689,5,bad,1,0
57690,57690,5,bad,1,0
57691,57691,9,good,0,1
57692,57692,6,bad,1,0
57693,57693,4,bad,1,0
57694,57694,3,bad,1,0
57695,57695,4,bad,1,0
57696,57696,4,bad,1,0
57697,57697,5,bad,1,0
57698,57698,9,good,0,1
57699,57699,7,good,0,1
57700,57700,6,bad,1,0
57701,57701,6,bad,1,0
57702,57702,4,bad,1,0
57703,57703,5,bad,1,0
57704,57704,6,bad,1,0
57705,57705,5,bad,1,0
57706,57706,4,bad,1,0
57707,57707,5,bad,1,0
57708,57708,3,bad,1,0
57709,57709,3,bad,1,0
57710,57710,2,bad,1,0
57711,57711,6,bad,1,0
57712,57712,5,bad,1,0
57713,57713,6,bad,1,0
57714,57714,3,bad,1,0
57715,57715,2,bad,1,0
57716,57716,4,bad,1,0
57717,57717,3,bad,1,0
57718,57718,4,bad,1,0
57719,57719,4,bad,1,0
57720,57720,3,bad,1,0
57721,57721,6,bad,1,0
57722,57722,3,bad,1,0
57723,57723,3,bad,1,0
57724,57724,9,good,0,1
57725,57725,7,good,0,1
57726,57726,5,bad,1,0
57727,57727,6,bad,1,0
57728,57728,9,good,0,1
57729,57729,9,good,0,1
57730,57730,4,bad,1,0
57731,57731,6,bad,1,0
57732,57732,9,good,0,1
57733,57733,9,good,0,1
57734,57734,4,bad,1,0
57735,57735,7,good,0,1
57736,57736,7,good,0,1
57737,57737,5,bad,1,0
57738,57738,5,bad,1,0
57739,57739,8,good,0,1
57740,57740,7,good,0,1
57741,57741,6,bad,1,0
57742,57742,7,good,0,1
57743,57743,7,good,0,1
57744,57744,6,bad,1,0
57745,57745,7,good,0,1
57746,57746,5,bad,1,0
57747,57747,6,bad,1,0
57748,57748,6,bad,1,0
57749,57749,6,bad,1,0
57750,57750,8,good,0,1
57751,57751,5,bad,1,0
57752,57752,6,bad,1,0
57753,57753,6,bad,1,0
57754,57754,2,bad,1,0
57755,57755,6,bad,1,0
57756,57756,7,good,0,1
57757,57757,7,good,0,1
57758,57758,4,bad,1,0
57759,57759,10,good,0,1
57760,57760,7,good,0,1
57761,57761,10,good,0,1
57762,57762,10,good,0,1
57763,57763,7,good,0,1
57764,57764,8,good,0,1
57765,57765,8,good,0,1
57766,57766,7,good,0,1
57767,57767,8,good,0,1
57768,57768,9,good,0,1
57769,57769,8,good,0,1
57770,57770,6,bad,1,0
57771,57771,7,good,0,1
57772,57772,2,bad,1,0
57773,57773,5,bad,1,0
57774,57774,10,good,0,1
57775,57775,7,good,0,1
57776,57776,9,good,0,1
57777,57777,3,bad,1,0
57778,57778,6,bad,1,0
57779,57779,5,bad,1,0
57780,57780,2,bad,1,0
57781,57781,6,bad,1,0
57782,57782,4,bad,1,0
57783,57783,5,bad,1,0
57784,57784,6,bad,1,0
57785,57785,4,bad,1,0
57786,57786,5,bad,1,0
57787,57787,6,bad,1,0
57788,57788,7,good,0,1
57789,57789,4,bad,1,0
57790,57790,2,bad,1,0
57791,57791,4,bad,1,0
57792,57792,4,bad,1,0
57793,57793,4,bad,1,0
57794,57794,7,good,0,1
57795,57795,7,good,0,1
57796,57796,7,good,0,1
57797,57797,7,good,0,1
57798,57798,6,bad,1,0
57799,57799,9,good,0,1
57800,57800,7,good,0,1
57801,57801,5,bad,1,0
57802,57802,5,bad,1,0
57803,57803,3,bad,1,0
57804,57804,3,bad,1,0
57805,57805,3,bad,1,0
57806,57806,3,bad,1,0
57807,57807,5,bad,1,0
57808,57808,4,bad,1,0
57809,57809,5,bad,1,0
57810,57810,7,good,0,1
57811,57811,4,bad,1,0
57812,57812,7,good,0,1
57813,57813,3,bad,1,0
57814,57814,6,bad,1,0
57815,57815,5,bad,1,0
57816,57816,10,good,0,1
57817,57817,10,good,0,1
57818,57818,9,good,0,1
57819,57819,7,good,0,1
57820,57820,8,good,0,1
57821,57821,8,good,0,1
57822,57822,9,good,0,1
57823,57823,10,good,0,1
57824,57824,8,good,0,1
57825,57825,9,good,0,1
57826,57826,6,bad,1,0
57827,57827,10,good,0,1
57828,57828,7,good,0,1
57829,57829,10,good,0,1
57830,57830,8,good,0,1
57831,57831,6,bad,1,0
57832,57832,8,good,0,1
57833,57833,4,bad,1,0
57834,57834,6,bad,1,0
57835,57835,8,good,0,1
57836,57836,6,bad,1,0
57837,57837,5,bad,1,0
57838,57838,6,bad,1,0
57839,57839,9,good,0,1
57840,57840,8,good,0,1
57841,57841,8,good,0,1
57842,57842,8,good,0,1
57843,57843,8,good,0,1
57844,57844,5,bad,1,0
57845,57845,5,bad,1,0
57846,57846,5,bad,1,0
57847,57847,8,good,0,1
57848,57848,5,bad,1,0
57849,57849,4,bad,1,0
57850,57850,5,bad,1,0
57851,57851,5,bad,1,0
57852,57852,4,bad,1,0
57853,57853,6,bad,1,0
57854,57854,3,bad,1,0
57855,57855,5,bad,1,0
57856,57856,4,bad,1,0
57857,57857,5,bad,1,0
57858,57858,2,bad,1,0
57859,57859,6,bad,1,0
57860,57860,4,bad,1,0
57861,57861,7,good,0,1
57862,57862,4,bad,1,0
57863,57863,4,bad,1,0
57864,57864,7,good,0,1
57865,57865,5,bad,1,0
57866,57866,5,bad,1,0
57867,57867,5,bad,1,0
57868,57868,8,good,0,1
57869,57869,6,bad,1,0
57870,57870,6,bad,1,0
57871,57871,7,good,0,1
57872,57872,7,good,0,1
57873,57873,5,bad,1,0
57874,57874,6,bad,1,0
57875,57875,4,bad,1,0
57876,57876,10,good,0,1
57877,57877,9,good,0,1
57878,57878,10,good,0,1
57879,57879,6,bad,1,0
57880,57880,9,good,0,1
57881,57881,8,good,0,1
57882,57882,8,good,0,1
57883,57883,9,good,0,1
57884,57884,6,bad,1,0
57885,57885,9,good,0,1
57886,57886,8,good,0,1
57887,57887,7,good,0,1
57888,57888,8,good,0,1
57889,57889,8,good,0,1
57890,57890,6,bad,1,0
57891,57891,9,good,0,1
57892,57892,6,bad,1,0
57893,57893,5,bad,1,0
57894,57894,4,bad,1,0
57895,57895,5,bad,1,0
57896,57896,6,bad,1,0
57897,57897,5,bad,1,0
57898,57898,4,bad,1,0
57899,57899,6,bad,1,0
57900,57900,7,good,0,1
57901,57901,4,bad,1,0
57902,57902,8,good,0,1
57903,57903,8,good,0,1
57904,57904,7,good,0,1
57905,57905,7,good,0,1
57906,57906,8,good,0,1
57907,57907,6,bad,1,0
57908,57908,9,good,0,1
57909,57909,6,bad,1,0
57910,57910,4,bad,1,0
57911,57911,9,good,0,1
57912,57912,5,bad,1,0
57913,57913,10,good,0,1
57914,57914,10,good,0,1
57915,57915,9,good,0,1
57916,57916,8,good,0,1
57917,57917,9,good,0,1
57918,57918,8,good,0,1
57919,57919,10,good,0,1
57920,57920,9,good,0,1
57921,57921,9,good,0,1
57922,57922,9,good,0,1
57923,57923,9,good,0,1
57924,57924,2,bad,1,0
57925,57925,4,bad,1,0
57926,57926,6,bad,1,0
57927,57927,9,good,0,1
57928,57928,3,bad,1,0
57929,57929,3,bad,1,0
57930,57930,2,bad,1,0
57931,57931,4,bad,1,0
57932,57932,5,bad,1,0
57933,57933,6,bad,1,0
57934,57934,5,bad,1,0
57935,57935,5,bad,1,0
57936,57936,5,bad,1,0
57937,57937,4,bad,1,0
57938,57938,5,bad,1,0
57939,57939,6,bad,1,0
57940,57940,7,good,0,1
57941,57941,3,bad,1,0
57942,57942,4,bad,1,0
57943,57943,10,good,0,1
57944,57944,8,good,0,1
57945,57945,8,good,0,1
57946,57946,8,good,0,1
57947,57947,9,good,0,1
57948,57948,9,good,0,1
57949,57949,4,bad,1,0
57950,57950,3,bad,1,0
57951,57951,3,bad,1,0
57952,57952,4,bad,1,0
57953,57953,6,bad,1,0
57954,57954,5,bad,1,0
57955,57955,6,bad,1,0
57956,57956,6,bad,1,0
57957,57957,5,bad,1,0
57958,57958,4,bad,1,0
57959,57959,5,bad,1,0
57960,57960,7,good,0,1
57961,57961,6,bad,1,0
57962,57962,4,bad,1,0
57963,57963,7,good,0,1
57964,57964,3,bad,1,0
57965,57965,2,bad,1,0
57966,57966,5,bad,1,0
57967,57967,5,bad,1,0
57968,57968,5,bad,1,0
57969,57969,2,bad,1,0
57970,57970,7,good,0,1
57971,57971,6,bad,1,0
57972,57972,5,bad,1,0
